page,car_brand,car_name,car_price,car_km,car_year,car_desc,car_store,car_engine,car_gearbox,car_fuel,car_color
https://www.usadosbr.com/carros/pe/recife?pagina=17,Hyundai,Hb20,61990.0,25302.0,2023, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Chevrolet,Onix,60990.0,74742.0,2017, Á/G 1.0 LT 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Fiat,Mobi,51990.0,27125.0,2023, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Volkswagen,Gol,51990.0,46248.0,2021, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Land,Rover Range Rover Sport,467900.0,51027.0,2020, Diesel 3.0 HSE Dynamic Automático,,3.0,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Jeep,Commander,198990.0,60931.0,2022, Diesel 2.0 TD380 Overland Automático,,2.0,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Fiat,Strada,94900.0,6230.0,2023, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Hyundai,Creta,82990.0,67823.0,2018, Á/G 1.6 Attitude Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Chevrolet,Onix,77900.0,18920.0,2021, Á/G 1.0 Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Chevrolet,Onix,74990.0,59452.0,2021, Á/G 1.0 LTZ Turbo Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Renault,Kwid,59990.0,22000.0,2023, Á/G 1.0 Intense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Renault,Kwid,57990.0,0.0,2024, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Mercedes-Benz,Slc 300,315900.0,18000.0,2018, Gasolina 2.0 CGI Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Jeep,Renegade,79990.0,37213.0,2018, Á/G 1.8 Limited Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=17,Fiat,Mobi,52990.0,37352.0,2023, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Volkswagen,Up,43800.0,97462.0,2016, Á/G 1.0 Move Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Fiat,Toro,130990.0,65512.0,2021, Diesel 2.0 Volcano Turbo 16V Automático,,2.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Chevrolet,Onix,68900.0,53000.0,2018, Á/G 1.4 Activ 8V Automático,,1.4,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Fiat,Argo,59990.0,24125.0,2023, Á/G 1.0 Drive Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Hyundai,Hb20,57990.0,53268.0,2019, Á/G 1.0 Unique 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Volkswagen,Gol,54990.0,46293.0,2022, Á/G 1.0 12V MPI Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Hyundai,Hb20,52990.0,54800.0,2019, Á/G 1.0 Unique 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Chevrolet,Onix,50990.0,79220.0,2019, Á/G 1.0 LT 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Honda,Fit,47990.0,74277.0,2014, Á/G 1.4 LX Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Porsche,Cayenne,639900.0,11611.0,2022, Híbrido 3.0 V6 AWD Tiptronic S Automático,,3.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Porsche,Macan,459900.0,22511.0,2021, Gasolina 2.0 16V Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Volvo,Xc60,254900.0,36900.0,2020, Híbrido 2.0 T8 Hybrid Momentum AWD Automático,,2.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Mercedes-Benz,C 300,218900.0,32821.0,2019, Gasolina 2.0 CGI Sport Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Toyota,Corolla Cross,152900.0,24219.0,2023, Á/G 2.0 XRE Direct Shift Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Jeep,Compass,126900.0,17250.0,2022, Á/G 1.3 T270 Longitude Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Jeep,Renegade,91870.0,59000.0,2021, Á/G 1.8 Longitude Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Fiat,Fiorino,87990.0,64089.0,2023, Á/G 1.4 Furgão Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Renault,Captur,78997.0,56788.0,2020, Á/G 1.6 Life CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Chevrolet,Onix,62900.0,0.0,2021, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=16,Hyundai,Hb20,61990.0,60298.0,2021, Á/G 1.0 12V Sense Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Chevrolet,Onix,59900.0,73668.0,2022, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Ford,Ka,57990.0,49613.0,2021, Á/G 1.5 SE 16V Manual,,1.5,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Fiat,Mobi,45990.0,30377.0,2021, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Renault,Logan,35990.0,0.0,2015, Á/G 1.6 Authentique Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Fiat,Palio,33990.0,70594.0,2012, Á/G 1.0 Fire Economy 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Toyota,Corolla,164900.0,38877.0,2023, Á/G 2.0 GR-S Direct Shift CVT,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Toyota,Corolla,146900.0,16670.0,2022, Á/G 2.0 XRS CVT,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Honda,Hr-V,121900.0,46430.0,2021, Á/G 1.8 EXL CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Hyundai,Creta,95900.0,35000.0,2022, Á/G 1.6 Action Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Fiat,Toro,86997.0,100146.0,2017, Á/G 1.8 Freedom 16V Open Edition Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Hyundai,Creta,83990.0,67000.0,2017, Á/G 2.0 Prestige Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Toyota,Corolla,80990.0,0.0,2017, Á/G 1.8 GLI Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Renault,Sandero,64997.0,54343.0,2023, Á/G 1.0 12V SCE S Edition Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Chevrolet,Onix,63900.0,66650.0,2020, Á/G 1.0 LS 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Renault,Duster,54997.0,81171.0,2015, Á/G 2.0 Dynamique Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Volkswagen,Gol,48490.0,75162.0,2020, Á/G 1.0 12V MPI Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Volkswagen,Fox,39990.0,103153.0,2014, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Volkswagen,Gol,38990.0,142258.0,2014, Á/G G5 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Hyundai,Creta,98990.0,72000.0,2020, Á/G 1.6 Pulse Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=19,Chevrolet,Tracker,96900.0,55000.0,2021, Á/G 1.0 LT Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Onix,75900.0,49118.0,2020, Á/G 1.0 LTZ Turbo Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Onix,65900.0,0.0,2022, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Fiat,Argo,62990.0,16000.0,2021, Á/G 1.0 Drive Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Smart,Fortwo,62900.0,42000.0,2013, Gasolina 1.0 Coupe 3 Cilindros Automático,,1.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Hyundai,Hb20S,58900.0,82429.0,2017, Á/G 1.6 Comfort Plus Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Onix,50990.0,52000.0,2018, Á/G 1.0 Joy 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Volkswagen,Fox,39990.0,75000.0,2014, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Volkswagen,Voyage,38990.0,80000.0,2015, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Fiat,Uno,33990.0,81000.0,2014, Á/G 1.0 Evo Vivace 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Celta,30990.0,89000.0,2014, Á/G 1.0 LT 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Fiat,Siena,24990.0,10000.0,2008, Á/G 1.0 EX Fire Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Onix,91900.0,41800.0,2022, Á/G 1.0 RS Turbo Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Tracker,78990.0,52000.0,2018, Á/G 1.4 Premier Turbo 16V Manual,,1.4 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Fiat,Toro,77990.0,60000.0,2017, Á/G 1.8 Freedom 16V Open Edition Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Chevrolet,Onix,74900.0,0.0,2020, Á/G 1.0 Turbo Plus LT Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Fiat,Cronos,71990.0,57000.0,2020, Á/G 1.8 HGT Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Hyundai,Hb20,43990.0,68830.0,2015, Á/G 1.0 Comfort Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Fiat,Pulse,92990.0,29297.0,2022, Á/G 1.0 Drive Turbo 200 Automático,,1.0 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Renault,Duster,61990.0,50000.0,2017, Á/G 2.0 Dynamique Manual,,2.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=27,Peugeot,208,57990.0,44000.0,2022, Á/G 1.6 Like Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Nissan,Kicks,77990.0,300.0,2017, Á/G 1.6 RIO Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Renault,Logan,64990.0,26300.0,2023, Á/G 1.0 12V SCE ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Volkswagen,Amarok,109990.0,654000.0,2019, Diesel 2.0 SE Turbo Intercooler Manual,,2.0 Turbo,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Fiat,Toro,92990.0,0.0,2018, Diesel 2.0 Freedom Turbo 16V Manual,,2.0 Turbo,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Hyundai,Creta,83900.0,30000.0,2019, Á/G 1.6 Attitude Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Renault,Captur,72900.0,50000.0,2019, Á/G 1.6 Intense Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Chevrolet,Onix,65900.0,0.0,2022, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Volkswagen,Fox,28990.0,0.0,2010, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Kia,Sportage,88990.0,60000.0,2018, Á/G 2.0 LX Manual,,2.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Chery,Tiggo 3X,78990.0,300.0,2022, Á/G 1.0 Turbo Plus Manual,,1.0 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Hyundai,Hb20S,69990.0,33000.0,2022, Á/G 1.0 12V Vision Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Fiat,Mobi,64900.0,27000.0,2023, Á/G 1.0 Trekking Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Hyundai,Hb20,55990.0,71000.0,2020, Á/G 1.0 12V Vision Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Chevrolet,Onix,54990.0,74000.0,2018, Á/G 1.4 LT 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Volkswagen,Fox,49990.0,78000.0,2016, Á/G 1.6 Rock In Rio Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Hyundai,Hb20,68900.0,0.0,2021, Á/G 1.0 12V Vision Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Fiat,Strada,74990.0,0.0,2022, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Hyundai,Hb20S,69990.0,33000.0,2022, Á/G 1.0 12V Vision Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Renault,Logan,36990.0,0.0,2015, Á/G 1.0 Authentique Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=28,Porsche,Cayenne,779900.0,8361.0,2023, Híbrido 3.0 V6 E-hybrid Coupé Platinum Edition AWD Automático,,3.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Porsche,Macan,539900.0,3000.0,2023, Gasolina 2.0 PDK Automático,,2.0,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Land,Rover Discovery,518900.0,18522.0,2022, Diesel 3.0 D300 Turbo HSE Automático,,3.0 Turbo,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Lexus,Nx 350H,499900.0,870.0,2023, Híbrido 2.5 16V VVT-I Hybrid Luxury AWD Automático,,2.5,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Audi,Rs4,428900.0,23599.0,2019, Gasolina 2.9 V6 Avant Quattro Automático,,2.9,Automatico,Gasolina,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Lexus,Nx 350H,419900.0,14111.0,2022, Híbrido 2.5 16V VVT-I Hybrid Luxury AWD Automático,,2.5,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Audi,Q5,379900.0,10211.0,2022, Híbrido 2.0 S Line Black Quattro Automático,,2.0,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Lexus,Nx 350H,369900.0,22511.0,2022, Híbrido 2.5 16V VVT-I Hybrid F-Sport AWD Automático,,2.5,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Volkswagen,Amarok,238900.0,33280.0,2023, Diesel 3.0 V6 Highline Automático,,3.0,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Fiat,Toro,198900.0,3550.0,2024, Diesel 2.0 16V Ultra 4WD Automático,,2.0,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Toyota,Corolla,184900.0,9000.0,2024, Híbrido 1.8 Altis Premium Hybrid Automático,,1.8,Automatico,Híbrido,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Jeep,Compass,168900.0,38600.0,2022, Á/G 1.3 T270 Limited Automático,,1.3,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Nissan,Versa,139900.0,29511.0,2022, Á/G 1.6 16V Advance Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Volkswagen,Polo Hatch,115900.0,2221.0,2024, Á/G 1.0 170 TSI Highline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Jeep,Renegade,114900.0,9920.0,2022, Á/G 1.3 T270 Turbo Sport Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Chevrolet,Cruze,83900.0,67000.0,2018, Á/G 1.8 LT 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Jeep,Renegade,71900.0,70000.0,2016, Á/G 1.8 Longitude Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Honda,City,62990.0,82000.0,2015, Á/G 1.5 EX Automático,,1.5,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Renault,Sandero,45900.0,51000.0,2016, Á/G 1.6 GT Line Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Fiat,Toro,130990.0,23317.0,2023, Á/G 1.3 Turbo 270 Freedom Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=29,Chevrolet,Cruze,106990.0,101.0,2022, Á/G 1.4 Turbo LT 16V Automático,,1.4 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Nissan,Sentra,26990.0,101.0,2011, Á/G 2.0 16V Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Toyota,Hilux,112900.0,117000.0,2015, Á/G 2.7 SRV Automático,,2.7,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Toyota,Hilux,304990.0,68001.0,2021, Diesel 2.8 SRX Automático,,2.8,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Nissan,Kicks,111990.0,26674.0,2022, Á/G 1.6 Exclusive Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Ford,Ecosport,89990.0,41677.0,2020, Á/G 2.0 Direct Storm 4WD Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Volkswagen,Gol,35990.0,96000.0,2014, Á/G 1.0 City Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Nissan,Kicks,99990.0,71419.0,2022, Á/G 1.6 Advance CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Renault,Duster,77990.0,86505.0,2020, Á/G 2.0 Dynamique Automático,,2.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Hyundai,Hb20S,72990.0,34217.0,2023, Á/G 1.0 Comfort Plus Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Toyota,Hilux,368900.0,21011.0,2024, Diesel 2.8 Automático,,2.8,Automatico,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Fiat,Strada,75990.0,72467.0,2020, Á/G CD 1.4 Hard Working Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Hyundai,Hr,59900.0,140000.0,2009, Diesel 2.5 TCI LD Extra Longo com Caçamba Manual,,2.5,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Chevrolet,Montana,57990.0,57400.0,2019, Á/G 1.4 LS 8V Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Nissan,Versa,104990.0,17999.0,2023, Á/G 1.6 16V Exclusive Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Jeep,Renegade,107990.0,21301.0,2022, Á/G 1.3 T270 Turbo Sport Automático,,1.3 Turbo,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Fiat,Strada,70990.0,31370.0,2022, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Renault,Kwid,48990.0,55000.0,2022, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Renault,Kwid,44900.0,62000.0,2021, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Volkswagen,Virtus,82990.0,31406.0,2022, Á/G 1.6 MSI Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=31,Chevrolet,Prisma,48990.0,0.0,2018, Á/G 1.0 JOY 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Hyundai,Hb20S,71990.0,32000.0,2022, Á/G 1.0 12V Vision Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Fiat,Argo,69990.0,48000.0,2023, Á/G 1.0 Drive Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Hyundai,Hb20,67990.0,40682.0,2016, Á/G 1.6 Premium Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Peugeot,208,67990.0,22000.0,2023, Á/G 1.0 Like Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Volkswagen,Voyage,66990.0,42000.0,2022, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Volkswagen,Voyage,65990.0,39000.0,2022, Á/G 1.6 Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Volkswagen,Voyage,65990.0,49000.0,2023, Á/G 1.0 Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Ford,Ka,54990.0,71000.0,2020, Á/G 1.0 SE 12V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Volkswagen,Gol,53990.0,50000.0,2020, Á/G 1.0 16V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Fiat,Mobi,52990.0,35000.0,2021, Á/G 1.0 Easy Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Fiat,Uno,49990.0,37000.0,2020, Á/G 1.0 Evo Attractive 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Chevrolet,S10,134990.0,59000.0,2021, Diesel 2.8 LS 16V Turbo Manual,,2.8 Turbo,Manual,Diesel,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Volkswagen,Nivus,109990.0,32000.0,2021, Á/G 1.0 200 TSI Highline Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Honda,Hr-V,95990.0,45000.0,2018, Á/G 1.8 EX CVT,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Jeep,Renegade,83990.0,57000.0,2021, Á/G 1.8 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Peugeot,208,64990.0,29000.0,2022, Á/G 1.6 Like Manual,,1.6,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Renault,Sandero,56990.0,64000.0,2020, Á/G 1.0 Authentique Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Fiat,Uno,49990.0,37000.0,2020, Á/G 1.0 Evo Attractive 8V Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Hyundai,Hb20S,66990.0,63000.0,2018, Á/G 1.0 Comfort Plus Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=34,Renault,Kwid,49990.0,11000.0,2021, Á/G 1.0 ZEN Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Volkswagen,T-Cross,101990.0,32788.0,2021, Á/G 1.0 200 TSI Automático,,1.0,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Chevrolet,Tracker,98990.0,46000.0,2021, Á/G 1.2 LTZ Turbo Manual,,1.2 Turbo,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Honda,Hr-V,96990.0,55537.0,2018, Á/G 1.8 EXL Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Peugeot,2008,94990.0,19207.0,2023, Á/G 1.6 Style Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Renault,Duster,90990.0,101.0,2022, Á/G 1.6 16V SCE Iconic CVT,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Hyundai,Hb20X,81990.0,40840.0,2021, Á/G 1.6 Diamond Automático,,1.6,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Fiat,Toro,78990.0,101.0,2017, Á/G 1.8 Freedom 16V Automático,,1.8,Automatico,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Hyundai,Hb20,76990.0,9700.0,2024, Á/G 1.0 Comfort Plus Manual,,1.0,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Fiat,Strada,70990.0,101.0,2022, Á/G CS 1.4 Endurance Manual,,1.4,Manual,Flex,
https://www.usadosbr.com/carros/pe/recife?pagina=30,Renault,Sandero,64900.0,45400.0,2021, Á/G 1.6 16V Expression Easy R Manual,,1.6,Manual,Flex,
